filename,patient,set_type,folder,bytes,width,height,mode,format,sha256,dhash
572f945e-f4f9-4aa0-b886-b97bf35fa680.jpg,13,Train,13,324635,1350,1080,RGB,JPEG,6cd1733f29896bcaf5e69fe4394f326ce7c7f9f538911183223451270ec4759b,1100110010100000000000000100010001000000000010001101101011010000
7dddec68-336e-469d-8fe2-2d0abc2e4952.jpg,13,Train,13,291983,1350,1080,RGB,JPEG,d13b686ddc6de2df4bd50132ab722ab55d207396e782858070a420aade0a8d37,1100110010101100111000101100111010100000011000001110000011100000
5e14afae-6b9d-45fb-b957-286090e2ac10.jpg,13,Train,13,347410,1350,1080,RGB,JPEG,642f8c5439bf5c87df99c908c07d7099c61221a97a09de8e86a912264458f5d9,1110110011101110111111111110111111101110101011111000011011000110
f9558b1e-8945-4ace-829f-e710eee37b10.jpg,13,Train,13,294271,1350,1080,RGB,JPEG,d22189253bace06564aa61108a07d60ee71269e299a2f3412296f24ee03c45af,1010110000101110001011100110011001010010010100101100000011000000
03718be9-1a15-4aa6-8382-90649b7adf6c.jpg,13,Train,13,281134,1350,1080,RGB,JPEG,d780ff40ad43a14791b50278baca89b8e230986014d16fba6c71978a6399c99f,1000110000101110010111101001100010010100100000001000001011000000
2c0bdf66-a696-4671-b36b-432dabce3cd1.jpg,13,Train,13,230233,1350,1080,RGB,JPEG,07541f75f56c564f4e1db2b648aab8df42dbcd5ab07dcc1d0905bd5a2cce881a,1011011000100110000001100001110000111100001100001000000011000000
085abc6e-98d5-468a-bc41-6041b965b9b5.jpg,13,Train,13,272769,1350,1080,RGB,JPEG,acdad14eaa8c6862a1539fbc34b2d35877cbbb050addb7f72504b0ca22d4c1e6,1001111011001110110011001001100010001000000000001010000011000000
80e1f470-d054-41d3-96ff-6ee91b943cf4.jpg,13,Train,13,313844,1350,1080,RGB,JPEG,3222a52b61c82b8ecdde0ae5f96aa42f329d34177baf52ac35db6c826f21115c,1100110010111100011100001100001010001110111111001111001011010100
861e19db-601f-4628-86e0-c00c7bac57b1.jpg,13,Train,13,229349,1350,1080,RGB,JPEG,a3524988834aa9bb9f30c42ae7774995ff9f2b1326132e9a53db28ba2286ae9d,1000000010010000000100000001110000011100000111001001110011011100
da760960-9e29-498c-87f3-cc48335f86a0.jpg,14,Validation,14,297665,1350,1080,RGB,JPEG,7f01c7448e7d2c72bb66c432bbc7fea461c16884757cda6a5a477fd2750c8085,1000110010001010010011010100011100000011000000011000000011000000
b1eff3d3-4a20-44c9-8e1a-56b6e2ef5237.jpg,14,Validation,14,322082,1350,1080,RGB,JPEG,effc81c218a4174c7602940a74f6bfe1e2602ca98da8b0d564476dda884e2d56,1111110010111010011000001000110100010001001000111000011010000000
33fb6f1b-1b59-4984-a7ca-c9a68fa9680c.jpg,14,Validation,14,300900,1350,1080,RGB,JPEG,634516723efea0cd4bcc711b5c35716fb00a7d06b45a128fbf08c563fe6e15f9,1101010010001010000010110010101100010001000011111000011011000100
187544b7-8d86-4b31-acb2-ce528bfb7c1e.jpg,14,Validation,14,281399,1350,1080,RGB,JPEG,b2922f80f9f989f1352fd802678606114ff293ce734b8fcffd74f198edcbe71b,1111110011111100110111000010110011001100110011001100110011111100
b0110eaf-9281-48d7-8544-ce24536ddc2b.jpg,14,Validation,14,306471,1350,1080,RGB,JPEG,b28b1e38173eb3602b2b53f8a5f6faa0164775cfd760329aee0a03957aab96f5,1001010010000100000010010000001000001000000011001000011010000000
6e91f3db-df8d-49c0-aaf5-ffd28b37feac.jpg,14,Validation,14,226483,1350,1080,RGB,JPEG,dd31a0936b723bf7b9d2e6e204e2f452e4add03c735722254b1ee0ecc9738951,1001010010110110011000111111000011101000110100001101000011001100
4b7bcb92-513f-404b-b24e-b6b79fc13de3.jpg,14,Validation,14,325366,1350,1080,RGB,JPEG,48423ffe8a8011dcbd2cc7d5c9e6da70b69939856a9a0712556c89d326d2afe4,1111110011111100001111100010100000101100001001001000000011000000
60e43b11-1f89-41a7-9a30-783e5ff02b90.jpg,14,Validation,14,337124,1350,1080,RGB,JPEG,bf7f8285a4961380729f22fbe257e413d71ed8847bdb818cf62f04b43ee7ff2b,1000100010001010000000010000001000000011000000011000000010000000
1726f421-1076-4f4e-906b-51ac3cabd37b.jpg,14,Validation,14,238887,1350,1080,RGB,JPEG,72056c43a6ec0eda851a309cdceca8d4615847659bbd9e530378cea80624f600,1101110010011100000011000000110000001100000011001001110011011100
9eafe86d-d34c-46d3-9c0c-56673f6b88a9.jpg,14,Validation,14,252262,1350,1080,RGB,JPEG,c0e477983c38a03f0bba9719d86b9421ae2fbad629d4b160571c5b5e5ba7b0f4,1100000010010000000110001001100010001100000101101001011011010110
087120bf-3f19-4d88-ab5a-866a2496141d.jpg,14,Validation,14,367851,1350,1080,RGB,JPEG,5818212a9783b576b20634b26472d73a711d1cce127887968215c136885191f5,1000000010000000001000000011000100110001100000111000110011000100
729c3f98-f737-4312-ba6c-3a42c81bc3e1.jpg,14,Validation,14,355195,1350,1080,RGB,JPEG,f60219ff351e91835aba427b595d1550f36718b2e1e779790ffd06e2dd52f080,1100000010000000000000011000000010000000100000001010000011000000
f06089a2-d581-437a-b0ed-9f095988c630.jpg,14,Validation,14,355192,1350,1080,RGB,JPEG,c1d6524b0377c5b0f0811031f07fa7f18e8e2b2f4e9237f944f846b3817735d9,1100000011100010100101011001111100001111000101111001011011011110
c113576c-da81-4365-acd7-0d7862f5eef7.jpg,14,Validation,14,284620,1350,1080,RGB,JPEG,075fb6c6f1829c1f51fd303a5a245e33c8dc5affdc92b2c7d3c8f69c05ec2280,1001111010011110001101100011011010110110100111101011111011111110
bc0b8739-d69c-4dd0-aeb3-962e05760827.jpg,14,Validation,14,343026,1350,1080,RGB,JPEG,588116e299296764a71f220479dac422d864a0dc1b796e6f997d896b7717f647,1100010010000010000000010000001111000011110100111011111011111100
3407b7a1-be0e-46de-92cf-68f873dd0ed3.jpg,14,Validation,14,328201,1350,1080,RGB,JPEG,e60d33c399ba78d1875a4d584eb75f6c185968d939a120d10aa818650dbc1e09,1100000010000000100000001100000011000011101101001110110011111000
bd4e6299-27e9-4887-9b34-e108ff6b9251.jpg,14,Validation,14,342357,1350,1080,RGB,JPEG,eaf8907981fdc2928659e652790c249805944e857efa7e7d40675c1197da63a3,1100010011000000111000001100000011000000110000001000000011000000
419cb9a3-a7cb-46e2-affe-c9fdd3e3b434.jpg,14,Validation,14,263550,1350,1080,RGB,JPEG,853ddc6e799b7d752fb8d9444fb6b9970319f48be96a4b09a4e945a3b5ac285e,1001110000011110011011101001111101111111011111111011111011111100
d2a6970c-5b93-4e17-941c-c75502095f4d.jpg,14,Validation,14,350049,1350,1080,RGB,JPEG,0498c9a40adc22286d970e43772d394c586d7e6bdc60004b41f6b46985c9a9a1,1110110011111110010111100011111000111100011111001110111011100100
34aa311f-7a85-4aee-ab2d-6ce8ebf0ee7b.jpg,14,Validation,14,351111,1350,1080,RGB,JPEG,7f82a667abddf62fd63455da8b5b257e9dde00fb928a1e7278c256a66d32b941,1000110010101110001111101111011011010010110100111000000011100100
43ea1c07-820e-43be-a723-c54fa8146e2a.jpg,14,Validation,14,365175,1350,1080,RGB,JPEG,5901a689f8f11562317557e533c32005f0497e23fa30fdedbfc6ef300c502a3a,1110110010101010011001100110001001100010001100011001001010001100
92a70358-2cca-4113-83f5-2ec2039af6d6.jpg,14,Validation,14,375093,1350,1080,RGB,JPEG,81927f874f4c459ff2c04c3a8bc39562400308248f44ca4d28ba25d936b8a402,1110110010100000110000101110001011100000011000001011000011010000
1c2e6348-0208-4aee-b144-b15238140a59.jpg,14,Validation,14,348824,1350,1080,RGB,JPEG,dfd8c919e5c92010c2fd5f0b25c5b9b9d08ec5256539f1b2137e55b5a50e63ee,1011011010011110000011101101111010011110100111101011111011111100
e643c6fe-5359-464e-b0a0-2f1d3185530f.jpg,14,Validation,14,402352,1350,1080,RGB,JPEG,2588976222b2047776a59b2d4ef62753cf19eff7982a3d2b3627033a3b664ab4,1010110000111110011111101110110011100100111100001001000011000000
21f5cc14-88ec-4775-a52c-ea40e8573788.jpg,14,Validation,14,315247,1350,1080,RGB,JPEG,15a853a8a08a6cfe42ad0ca7860f1ee2042154fa279fcd40cb2fe3090ea675a7,1001111010011110000111100011111000111110111111101111111011111100
107d6ec9-be5d-40ee-8360-baad1ef57656.jpg,14,Validation,14,357953,1350,1080,RGB,JPEG,2c7923b964b4f93adf32ea035b635a860da6c9f89088b4c03405f1715c7007a4,1001110010111110111111001111000011100001100000111010010011000000
a4c378f6-94a3-4ec7-81e4-3e963efcb67a.jpg,14,Validation,14,386472,1350,1080,RGB,JPEG,193239df38057f99e5b909d0aa67dee3ee46196a8a05cd84149c374de7dc4809,1101110011001000110010001101000010000000100000001000000011000000
5d9a7de6-ca3e-4efe-b3b1-9710970bc17f.jpg,14,Validation,14,275261,1350,1080,RGB,JPEG,794df68894abe9d67f70784121f0c81ce292b2aeb63a9ec26eabd3407839ca7b,1011000010111000111110001111100001111000101110001001110011011100
48642b35-a4c4-470d-8a57-408bdf12e688.jpg,15,Train,15,231436,1350,1080,RGB,JPEG,8aadf1cb1986f5eb60e89178e98708fa3b57adc02efe1081a12429b2dc3ede00,1000000010000000000000000100000110000111000001110000111010011000
feb97580-5889-49a2-951f-69bf3b06b226.jpg,15,Train,15,279457,1350,1080,RGB,JPEG,02f10c614763bdf6372dedd9905db130d6b977fa877ea30695b7cf5c60e0b053,1000110010001110010001000110000001110000011100001010100011000100
75142a7a-e6f5-40da-be18-c4b8981aa692.jpg,15,Train,15,305232,1350,1080,RGB,JPEG,00524481aad5e61d706636b2cc544031901e3d495127ef9744f0ed2574cc740e,1100010010100010010000010000000100000101000000111000001011000110
62f8b8ca-030f-4f9c-98a5-d3681a07b374.jpg,15,Train,15,290160,1350,1080,RGB,JPEG,2b29d7bc668cfca45faeb7d212d00ab2d2f3f4660a4311fe67d7aec75273b1ec,1100011010000010010000111000000110000001110000011000001111000110
9f2d5118-9805-48ac-a234-f94f73a3343f.jpg,15,Train,15,315686,1350,1080,RGB,JPEG,7fdc86f8a1ae426742d68927d7bcaf635659faee6cef4b14e92fa0df0b9a90a8,1111000011110000110110100001100000011100001011101010001010010000
03eb9a59-fe5b-486f-b216-05d4e4aabeab.jpg,15,Train,15,311147,1350,1080,RGB,JPEG,afafad3847865bd58de57d5a47b63357983a59fb1f3ecc214950d991400e918d,1110010011000010111010101100110000001101000100111000111011001100
c9e6926c-8dab-4bc3-9579-dc2d7e33ecbb.jpg,15,Train,15,292635,1350,1080,RGB,JPEG,5f0a8c6905550e7313a95d23c354418527b119cec4f9b2fdc86fe9bf7333975f,1111110010111110011111100111111001111110111111101111111011111100
018dce7e-2c30-4a64-ae3a-4c60bc90753d.jpg,15,Train,15,296080,1350,1080,RGB,JPEG,4430f3b63f6688149e5c68be80d68623e2df06e45e6a56cac41a7467e7b292a2,1000000010000010010000001100001100100111100001101010000011000000
b3b40fae-8e05-49e6-8b99-a743f607262c.jpg,15,Train,15,299128,1350,1080,RGB,JPEG,507dfce03a6b68d8d75563c04db2ddfb335d0b7849d60ef910ebf7a38cee58c2,1101110010111110011111101111111001011110100111101001111011011100
b280a54f-2cd9-426c-a519-440ff62bfb04.jpg,15,Train,15,295884,1350,1080,RGB,JPEG,21e228029b4bc95a98bf93a0b113d3abbae7cbde9a185f24c06f805f8f9ad4aa,1110110000001110000111100011111011011110010011100110001010110100
5b4af90f-ca86-415a-8567-2f4544a18465.jpg,15,Train,15,270624,1350,1080,RGB,JPEG,6a30781f835baeb3bed4e0c005e1f5856236d12594888d08a6876490089f7736,1111001011110010101101101011000010110000100000001100000011000000
adfc2d53-80a5-4a66-b39a-7dcf0b676f05.jpg,15,Train,15,277661,1350,1080,RGB,JPEG,493ad45274b8e32ad70b3bb085fd945285fd970ab5fbea16e264a9e752e8b5c4,1101100010111000011101100110011111001011100101101010111011001100
233bc3b6-82d4-4fde-b085-54d91ba3a0bd.jpg,15,Train,15,254442,1350,1080,RGB,JPEG,1556f51d8d00db1c228e080164d01c05c9a53ef090675ad27b3b550c9bf80f92,1100110010111100111100001110000010000000110000001111000011111000
cb5454f8-cbb1-40e7-aabe-3f850eeba6d0.jpg,15,Train,15,327656,1350,1080,RGB,JPEG,109b000382e9df831a6f97fefdb953a9b91e11365b005885ed7429dc1b7fb21b,1101010010110110011100000111100000111000001110001011110010011100
69c8689b-d15f-43e6-aae5-fbe9aaa8edbb.jpg,15,Train,15,236575,1350,1080,RGB,JPEG,fcfef99ca8a4105f1fc1b9206d0f47d9f9b498d6f64b3b2b29b90d0d544b694a,1110000011001110100111001111100011110000111100001110000011000000
1b7b2e1e-c7b1-4c69-87c4-7e1bb6a0808d.jpg,15,Train,15,284957,1350,1080,RGB,JPEG,88937fd8596d2f2cc1462543b886f6918bdcb3e9f76fba34f1627778817be984,1110111011001110111111101111111011111110111111101111101011111100
394a24e3-4c17-44ca-9d76-4d1912aa2495.jpg,15,Train,15,343287,1350,1080,RGB,JPEG,7d971696e367fb86df55c21e2bedc408be5408816ae66eecf6b407c94b419877,1110110011101110111011001110100011101010111110001111000011110000
194b99fc-0f39-4635-975e-d3014cf4f56f.jpg,15,Train,15,316495,1350,1080,RGB,JPEG,632ec7deddffa5ae8162656462ab4f68eb169cf4ec4edc159d96da62434076b4,1110110001101110011011110100111100111110001111001001100011000000
e0216ff2-abad-4512-b436-7752b554bba3.jpg,15,Train,15,277834,1350,1080,RGB,JPEG,84ea54090489bf44fd955f139c7a923f56bc844491f76bf7ca2837e92ab4a6fd,1100111010101110000111100011111010111110111111001111110011111100
79df9176-a4b0-42b4-98e7-dbada12c7662.jpg,15,Train,15,314491,1350,1080,RGB,JPEG,ce04cb363efdf8c0f847502e60a3eab929d566fd8411e319064366d7f7bbe3a0,1000010010001110000011110011011100110111001111010000111010001110
bf2f45a4-83f8-498b-890f-c6a3639f80fe.jpg,16,Validation,16,307553,1350,1080,RGB,JPEG,f4179147bcd1829d6f9274ba32cec881c897d4c268de96a1bc574016bd6b70e1,1000011010000010000010110000110100000111000001111000101011000100
cafe9267-109d-46c9-947f-10ddb2133020.jpg,16,Validation,16,299957,1350,1080,RGB,JPEG,30f3af706f3ee449155185e354f3e854adbd653bf79644540a793941f4b6bed8,1111110011100100111001001000111110010011000100111000111010000100
127b8148-6f0d-4f94-8ff0-ed446c42edb9.jpg,16,Validation,16,292133,1350,1080,RGB,JPEG,eb943792a1cb0ee26b77cfd4021d651d7bcad353ce8cc58986b8a2351001d845,1110000010000110000100000011000010000110000010111000101010000110
88769bb6-7fcc-4f07-b94e-36af6d566ef5.jpg,16,Validation,16,297584,1350,1080,RGB,JPEG,8d7631dd1e4ac630d8f0ea6ea7275b7da3337fff0b2d2d6bbd94ce56c275f47f,1000010010000000000000000000001000000000000000011000000011000000
189576df-717e-4369-acd4-ad43d95bdd4f.jpg,16,Validation,16,293577,1350,1080,RGB,JPEG,9c9954aca5844cf46de8b810e3a0de2dd6f24756debe89d7b1df74a80f1e881e,1111110011111110110111101101111011111111011011111011111011101110
d5d711e8-b249-463d-b673-dad86a5a34cf.jpg,16,Validation,16,270874,1350,1080,RGB,JPEG,e9edb615fe2805bc8ec8e96938f7683c401e3a4f232cd74268a0f614d783fa7e,1111110011111110111111000011110011011100001110001111100011111000
a0331928-2af4-40de-aa6c-d32c786e7839.jpg,16,Validation,16,220943,1350,1080,RGB,JPEG,5e16c06421d124ac762f613d70712d4bb01ce6eb56c541aa042a3221b24f2f09,1110010011000100100010110001011010000000000000001000000011000000
47366ea2-46b2-43ec-973d-c9d1b7f3150d.jpg,16,Validation,16,242053,1350,1080,RGB,JPEG,2e9d7fa977776a7e463cef1f10e1a19a03efdc27efab48cb91285648818e1783,1000000010000000000000000000000000000000100000001000000010000000
4a6fa2b0-47bc-4684-958f-7ae38948f57c.jpg,16,Validation,16,276315,1350,1080,RGB,JPEG,6f201008309f87b59c660816ba340947f264e38a7f27b3e76e9fad655ebb15db,1000000010000010100000010000000101001001100100001000000011000000
77be7958-d2bd-4ce5-a92b-9fcab5faa4ed.jpg,16,Validation,16,252654,1350,1080,RGB,JPEG,b18c658df229b554623a5b047b0508af42477436320a65dde5872d033f614bc4,1111110010011100000111000010111001001110010001101101011011010110
31af2ca8-2008-4d71-81a8-25ab4fed03bb.jpg,16,Validation,16,312259,1350,1080,RGB,JPEG,3f4efb2d9ef8c1e0df5f46252ca7d5b2821ad25dc0c13db568c51a0b43d26a7f,1100001010010011001100010010100100100011100011111000111011110100
c5a86791-a54d-461b-a9ed-0a1fa9a3f3ed.jpg,16,Validation,16,330321,1350,1080,RGB,JPEG,4e37746e128bcf78f0ff49a0a105ba260f6df7a94374ce88c0ce1a1bf8ed3c7c,1111110010001100110001100100000100001001101000111010011011100100
719e4657-4a05-4d62-aaed-0ae799f49f93.jpg,16,Validation,16,294292,1350,1080,RGB,JPEG,601f4267aafcac4022fd5ead6a4e462efccfd6a11229b9e225eff36ecae4674e,1100000011000000110000001110000010000000010000001100000011000000
db8de552-454d-4229-a0c3-5b2ddb9fa1a7.jpg,16,Validation,16,249267,1350,1080,RGB,JPEG,a08cd9fa03b65fb692f7115721843a4cdc806ab31b9e3100371fbc7552c10a92,1111100010011000000011000110111001000110010011101010111011101100
a8265c16-8e56-48ea-b142-590f984d489c.jpg,16,Validation,16,328523,1350,1080,RGB,JPEG,deb354ba3ed28d0b499e65a4751a3e119205f01c0dd5349511d149760da87af6,1100100010001001100000011000001111001011110001111111011011111110
43610138-05fd-4277-9938-a90e52022583.jpg,16,Validation,16,366882,1350,1080,RGB,JPEG,b885b6f219e5c33a9c4d2fcf3df1552579f44578d4565bb434fd97174c6aa4e0,1110010011110010111010101110001011110010001100101000101011100100
0e03a751-2571-4e16-98ff-a4bdf2f6d89c.jpg,16,Validation,16,239681,1350,1080,RGB,JPEG,1fd8b4b9474085ace62e5cbb79962e333cac1b8dce7f7a7601f81131c9f13668,1100110010001010000000000000000100000001000001001000000010000000
887793de-39e2-4b37-a194-c13c0536903f.jpg,16,Validation,16,308453,1350,1080,RGB,JPEG,b5dfc0d8fca46255dc8d5a24e6737ce8a13c0f667eb2383fe0a6b66a52c61b00,1000110010011110100011001010110010000110100001101001000011010000
412aca23-d84d-47d7-acca-ae01894c6c52.jpg,16,Validation,16,303240,1350,1080,RGB,JPEG,08fb1dda3ab6897661997d7085c2be716bd6cdcee283780b27bbbda134f26aad,1000111010001110000011101000100100001001000000001000010011000100
49307841-7ca1-46d6-900e-e7e64174eba3.jpg,16,Validation,16,218510,1350,1080,RGB,JPEG,43477fd40f813b06f1b941bdcb69a3f973f24b0ad537cb748f82e2a18f024445,1100110000001100000011100000101000000111000000011000000010000000
e2a42736-cec0-4fe5-bd2d-5a0d2dfddbcd.jpg,16,Validation,16,313476,1350,1080,RGB,JPEG,38768942345c4126df13cbde5b76351ffff1ff0b21527c1774a7afe72d536a2a,1000010000001110001001100010111000111110000111100000111010001100
c6215c2b-e916-4d58-b9de-2919f98ee526.jpg,16,Validation,16,303540,1350,1080,RGB,JPEG,ab7c50edd1ab97a87c2c644542d67c332002da7294d24cfee621fd9bd17ffdd7,1101110010111110111110001111100011111000000010111001001011001100
d244d530-0e8d-40da-a629-3ab4efdb1aab.jpg,16,Validation,16,310021,1350,1080,RGB,JPEG,ea27da51718d81f8646fa4d385b9a1f25e116da4214d1fb97ce6136ddcd2275b,1001110010111000111000111100111010110110000101101011011011001100
319fde1e-69b6-4ce8-a6b0-d3c9568329c9.jpg,16,Validation,16,303129,1350,1080,RGB,JPEG,e210e8e27727a042095150893a86a16525194da5a137016f37d46fa7cc575ce5,1000110010001110100001001000100000000001000000111000001010000000
0447c432-9909-4360-aa7d-77105037f8bc.jpg,16,Validation,16,245952,1350,1080,RGB,JPEG,e4f65f3352623cb690b3b9d7777ca82e014e9092dc902e8e02c0b590cebf04de,1011000011100000111000001110000011100000111100001111100011111000
08d9b069-6c8e-4de7-ad7e-e7c12088c700.jpg,16,Validation,16,295050,1350,1080,RGB,JPEG,c51cba8396d2da004cdb2d9b61f74c67712d60de8e1a85eacfaa6c5caa4414e9,1100000010000000110000001100000010000000101000001000000011000000
73bbd3b2-5b24-4ec4-810c-9688ac2226ee.jpg,17,Train,17,252156,1350,1080,RGB,JPEG,b177875241e37c93ead7e1ca0eb740924191146f203d22e2d3d4837f376afa65,1001010000110000001110000011101000111100001111001001111010011100
e149527f-60e0-488e-99d5-37e528141215.jpg,17,Train,17,256526,1350,1080,RGB,JPEG,4a34fd082f43d52f0b674b8087d42a323bcfd4d24ea175b57d239639a26c38e8,1111110011111100111111101111111010011111000011111000011011000110
cacd92af-4765-4cbb-97d8-261dbbf1f6de.jpg,17,Train,17,285418,1350,1080,RGB,JPEG,feaf005f06de36b554705bc88b5c785310b5bb180bb9709091e7180b135bd93b,1110110010110110111101011110111011011110100111111011111011001110
89c5160a-b2c7-4bbb-8091-e0c88f9c19c7.jpg,17,Train,17,292419,1350,1080,RGB,JPEG,cd3fad62cae04a049df50f9be03cf39364832f4eb5af7b3d71fe67d5a3b31255,1100110010000110000010111000101110001011100000111000111011001110
1cb88c31-d920-4808-973f-6aca8e9c59d1.jpg,17,Train,17,275837,1350,1080,RGB,JPEG,9748fec73175e77602cb4ffeea5455f8ee04737bedadb6e3b5dd537b2cbf5b93,1111110010111100001111101101111111100111110101111001001011000110
60ba9ffe-71ff-4b8d-9201-6ad270ca30e8.jpg,17,Train,17,272730,1350,1080,RGB,JPEG,51e8144cbc0a3b31f09d4ec5f8e9c1ce8b7bff1a92233ae3c8c05d3696ad56e0,1101100010001010000010100110101000100011001100111001011010000100
94411a9c-464a-4d9a-93e6-e208e11a49e5.jpg,17,Train,17,262729,1350,1080,RGB,JPEG,ef359c5c20cd448a80abd90ed8f89ae1bfe6392bea6d9d88f0b64c8a90926a56,1100010010000000001000001100000010000000100000011000011010000100
e0770a2a-e36a-4178-a530-23a69d24f70d.jpg,17,Train,17,256913,1350,1080,RGB,JPEG,82b6d86cfbe58869d1568add7d521716f059b6c5436231e2133344987a666cf5,1111110010111100111111001111111011111110101111001011110011111100
6620f2c2-b458-4e19-bc9d-6554e7f703a6.jpg,17,Train,17,288888,1350,1080,RGB,JPEG,38384a30f0f7f9eafb6a451c8782952101309eb152e118a7ba84832a3320d6a6,1101010010010110011001100110011000100110000111101000010011000000
45a0c255-babe-4bc3-89b2-aabc6166414e.jpg,17,Train,17,257728,1350,1080,RGB,JPEG,0aad5d7cccfba8b4f668a749e96095fbb5bbb2bea166147c7d91c020777f7aef,1100010010000000000000100000101000001000000011001000011011000000
c3c30107-d1d1-416c-bbc8-380f6e052e6d.jpg,17,Train,17,299330,1350,1080,RGB,JPEG,b6fd1e449200b9761a2c8d6d77643cd7a3b8b90f78c5361cf43285c551061ab2,1100000011000000110000001100000011100000100000001000000011000000
6d04098d-5fd3-4dd6-81bc-79338d6bd6a7.jpg,17,Train,17,292193,1350,1080,RGB,JPEG,a2becbbb35beef316de4ab3ee2ca6978e8fd84886d511c47eba651b4fb91cc55,1100000010000000100000001000000010000000110000001000000011000000
9bef2296-89e3-4a4d-8825-05dfd3ea1852.jpg,17,Train,17,279116,1350,1080,RGB,JPEG,6855169fb14c906c57d968b801f063e0ea7500ca726112bca9fafed598743f22,1110000011000000110000001100000111100000111000001110000011000000
9197d77c-ec46-4ea3-ae9a-cc50c963d393.jpg,17,Train,17,230355,1350,1080,RGB,JPEG,b7efdb416601558e38b2dd653976ad246d647dca627ae1d26dd545ab35a2aa74,1111000011110000101110001001110011011100110011101100011011000110
50351d27-c86c-4761-8c70-cec520a54f2e.jpg,17,Train,17,241516,1350,1080,RGB,JPEG,6840ceff921d1c162e00ce292c8d5cfe86b873f3be38a7899262d7fb4d933abb,1000110010001100100111000101100010111100101111001111100011111000
57193a84-3613-4066-b171-585d0ba90fd6.jpg,17,Train,17,309749,1350,1080,RGB,JPEG,1e17ff37b85fe1d3e2c856016cfa9ace14ca03b4cf4abefba680a65a41f1f48e,1100000010000000000000001000000010000000100000001010000011100000
886eb788-a4d0-4b7d-af2c-849e8a8b9442.jpg,17,Train,17,270220,1350,1080,RGB,JPEG,601a9e70c925b06530ad647c52e3e7af28f27e5d589f0d7aacf70c2224be199d,1100000010000000100000001000000000000000000000001000000011000000
4cbd2568-a36d-4dd3-a496-7f17057ff958.jpg,17,Train,17,244363,1350,1080,RGB,JPEG,ccbebfad5bb58c817fe3998bc9f6cdb2d5ff0f8d407cc794709ccc934ae7f681,1100000010010100000111100000111100100111001010110010011010100100
a2e2aeee-da70-4bcd-a60a-c66fa29f4985.jpg,17,Train,17,220798,1350,1080,RGB,JPEG,0d81fa92e38ee5f597854add7178b628fdd74b6aadcca2ad2c352f552fb77485,1111000010110000001110001111100011111100110111001110110011110110
bb69fd80-79b4-4772-9a34-3c74dd2c49c9.jpg,17,Train,17,311608,1350,1080,RGB,JPEG,2ebe365b1eb6a6ee8a1026ac1ae2d0b2d40fda35de2fe00260cb79209e7730f9,1001000010110010001100000011100101000011010001111010011011000100
f6cde178-68e4-4a18-bc0b-2c9b057e9dc4.jpg,17,Train,17,320522,1350,1080,RGB,JPEG,5e167189de7055c6de5ca7d10b48c7876f59bf9d96806ac397edf793b28af466,1000110010011110000111011001110000010110001100111001101011000010
30c92a79-baea-4ef3-ae3c-e78a6aef14f2.jpg,17,Train,17,262935,1350,1080,RGB,JPEG,5c1a6fd2cca2005e2d22419a8e87931efd4d071aa75d6276bb56dd6d76bb65a7,1100110011011000001111000111110011110000111000001010000011000000
ba460f05-045d-44cb-a7d1-f521b1b084cc.jpg,17,Train,17,267048,1350,1080,RGB,JPEG,fac552a9232d314bd308ea07fae53f83d36654565e8ac1cbfa98205f4d533c38,1001100010000000000011000000100000001000000010011000011010010100
19158bc3-ef27-43f1-bbd6-9f0345d0bc34.jpg,17,Train,17,283401,1350,1080,RGB,JPEG,2817d4a959019bc3228bfdfc1a88151a9225f7fbbf301f2c1f091737e677133c,1011100000110000011000111100011110001001100010111100001011000000
c35ae373-79d4-4f44-958c-19e47b65dcf6.jpg,17,Train,17,271672,1350,1080,RGB,JPEG,fe213a070f49eed57d6e33a1a3354c421a336823da64be7bb143cc554445d65d,1011100000111000011110010111000011110000110000001000000011000000
dcd78bc2-0c89-4df0-ae7b-18c648548e38.jpg,17,Train,17,243496,1350,1080,RGB,JPEG,75ce675d7bd19895125633c577f598e694c7dfbbf108b9bc83b29154d76a3b83,1111110010111000111110001111100011111000111100001111000011111000
ddaaf46b-b712-4670-940b-5f54778d7a09.jpg,18,Validation,18,326563,1350,1080,RGB,JPEG,f086399f45bf9dd8c27b5b22575573923a36c0f9f7d45e0d55199d6ecfdfde16,1110110010110010111100101001001010111001000111111010011011110110
4b28c842-9f24-4780-809f-27e493b3555d.jpg,18,Validation,18,339840,1350,1080,RGB,JPEG,b30927568d0d7f3105c6073ab77c3480c44f600671dca1b2579e5f8a2ce287bb,1110010010000110000010011000100110000001000001111000111011011100
dd37893f-4162-456c-a246-688afc0301c2.jpg,18,Validation,18,325329,1350,1080,RGB,JPEG,d6962c0d40010e36e0233178abccd7b618d9d9cf4ade84f2650cdf8676a48227,1100010010000100100000000000000100000001000000011000000011000000
6838959f-0a21-4fe4-8678-2cdd6dbe0ae2.jpg,18,Validation,18,336697,1350,1080,RGB,JPEG,0c1e748e74e109bcb746c1acfbebf67ec980cfc917fc1a6e53e263c02c21a29e,1101010010110010101110000001111100111011001001111011011011010110
4b056814-b704-4256-96d8-5d5049ae509f.jpg,18,Validation,18,356625,1350,1080,RGB,JPEG,fce86c00fa62b2e757a838824923ec7d3d52c56c6fe1da7ed04fb42b1944610b,1110010010100010010000010100000000000000000000001000000010000000
